,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
13,0,100,6.7823160489400225,0.03213646720277699,0.02381753921508789,0.004748437352965248,0.14336185387617234,5,2,100,"{'learning_rate': 0.14336185387617234, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.6979666401670153,0.7034033116113394,0.6996952816372509,0.7003550778052019,0.0022680163632293943,1,0.7547282662970765,0.7520134216768324,0.7553571826705365,0.7540329568814818,0.0014509251722757872
14,0,100,2.7719077269236245,0.0402365285192827,0.014063835144042969,0.0041273265754956275,0.5218531032668542,2,25,100,"{'learning_rate': 0.5218531032668542, 'max_depth': 2, 'min_samples_split': 25, 'n_estimators': 100}",0.6853412697397395,0.6860032642501043,0.6795089948271603,0.6836178429390013,0.002917936918163597,68,0.7026688454885603,0.6991548823753659,0.7027640037608174,0.7015292438749144,0.0016793765057502342
15,0,100,6.647316376368205,0.06763609864577631,0.022006511688232422,0.0036196851323854707,0.2645629665485059,5,20,100,"{'learning_rate': 0.2645629665485059, 'max_depth': 5, 'min_samples_split': 20, 'n_estimators': 100}",0.6945254207419851,0.7025184432929659,0.6939730271222952,0.6970056303857488,0.00390466509790988,12,0.7759210404868014,0.7732010907756525,0.7760667087004365,0.7750629466542968,0.0013178733605694038
16,0,100,5.464982986450195,0.010219236350287922,0.01873334248860677,0.0013222475914063962,0.45615577071322644,4,2,100,"{'learning_rate': 0.45615577071322644, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6816182783643061,0.6902897890887094,0.6856370970973107,0.6858483881834422,0.003543280730544254,57,0.766500707870237,0.7637005466397125,0.7669108903118362,0.7657040482739287,0.0014265521389183807
17,0,100,4.1461029052734375,0.06663173263325521,0.021457433700561523,0.00030184965979643665,0.018799612538350777,3,7,100,"{'learning_rate': 0.018799612538350777, 'max_depth': 3, 'min_samples_split': 7, 'n_estimators': 100}",0.6377273484919805,0.6329388150899917,0.6288701377182346,0.6331787671000689,0.003619919741098801,98,0.6377841431696619,0.6362346514552372,0.6390986426711859,0.6377058124320283,0.0011705307057346584
18,0,100,2.768943707148234,0.046010931468100195,0.014498631159464518,0.004071288863243678,0.6120996017651942,2,19,100,"{'learning_rate': 0.6120996017651942, 'max_depth': 2, 'min_samples_split': 19, 'n_estimators': 100}",0.6844057778178354,0.6864537122407697,0.6824946136205513,0.6844513678930522,0.0016166166959368058,64,0.7058452876972774,0.7013829396580733,0.7038148954802406,0.703681040945197,0.0018242030740684046
19,0,100,4.099552392959595,0.030604965919359323,0.013929049173990885,0.0006697947344123517,0.943748641033839,3,12,100,"{'learning_rate': 0.943748641033839, 'max_depth': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.673071980092149,0.6756678314357653,0.6680366897178471,0.6722588337485872,0.0031680158050714324,89,0.742356611227228,0.7378459731555792,0.7401421182476378,0.7401149008768151,0.001841560849263051
20,0,100,2.8016792933146157,0.0414224974028777,0.010972261428833008,0.0025565272154229545,0.3595143054947803,2,3,100,"{'learning_rate': 0.3595143054947803, 'max_depth': 2, 'min_samples_split': 3, 'n_estimators': 100}",0.6833636798017229,0.6881432013123114,0.6809629059897526,0.6841565957012623,0.0029844817470371463,65,0.699557598956533,0.6964356116703163,0.6983083772834516,0.6981005293034337,0.0012829917487193383
21,0,100,4.1099090576171875,0.03279711366283196,0.01355759302775065,0.001272123452909886,0.6976342196153056,3,27,100,"{'learning_rate': 0.6976342196153056, 'max_depth': 3, 'min_samples_split': 27, 'n_estimators': 100}",0.6806639073430517,0.6908793843712056,0.6851644843509256,0.6855692586883942,0.004180261110376529,59,0.7387313025864802,0.7335224136461552,0.7378594006007957,0.7367043722778104,0.002277966756903143
22,0,100,6.687241713205974,0.06128866992802224,0.024182637532552082,0.005506518573429429,0.6667700477785132,5,13,100,"{'learning_rate': 0.6667700477785132, 'max_depth': 5, 'min_samples_split': 13, 'n_estimators': 100}",0.6546613901282705,0.6596576005944514,0.6465352303234082,0.6536180736820434,0.005407743354845645,94,0.8216324766862508,0.8208217002451103,0.8235126536247315,0.8219889435186974,0.0011271228784829823
23,0,100,6.75589378674825,0.049200222892900373,0.019757906595865887,0.001133751521554153,0.2103904572482302,5,2,100,"{'learning_rate': 0.2103904572482302, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.6979467619805144,0.7009818511247591,0.6979359440356485,0.6989548523803073,0.0014333113617283784,4,0.7711880642307454,0.7679345601560594,0.7729903658531675,0.7707043300799907,0.002092174603641276
24,0,100,4.0760806401570635,0.05486030587847896,0.013444979985555014,0.0016080302493792873,0.31543519664067465,3,14,100,"{'learning_rate': 0.31543519664067465, 'max_depth': 3, 'min_samples_split': 14, 'n_estimators': 100}",0.6907314560175271,0.6983530969331238,0.6926622264084574,0.6939155931197027,0.0032352793435516335,20,0.7230924837213677,0.7191720910968,0.7221450615457208,0.7214698787879629,0.0016701843012017895
25,0,100,2.748353640238444,0.040198088576926555,0.01129301389058431,0.0004382278907870963,0.5702010684501755,2,13,100,"{'learning_rate': 0.5702010684501755, 'max_depth': 2, 'min_samples_split': 13, 'n_estimators': 100}",0.6858394882096858,0.6874845244063121,0.6843885411015606,0.6859041845725194,0.0012647575183536344,56,0.7045002552005817,0.7008942208640537,0.7037521685104293,0.7030488815250217,0.0015538833819257654
26,0,100,2.7915494441986084,0.028181390730988368,0.010575294494628906,0.001740885087159786,0.9883739543208456,2,17,100,"{'learning_rate': 0.9883739543208456, 'max_depth': 2, 'min_samples_split': 17, 'n_estimators': 100}",0.6816395960090491,0.682587556798757,0.6784536271307506,0.6808935933128523,0.0017681880823893549,77,0.7070648983492847,0.7051078555649701,0.708618214851093,0.7069303229217826,0.001436254037112465
27,0,100,6.687203327814738,0.05006711207831998,0.0234683354695638,0.005282082474311807,0.20888466732727376,5,14,100,"{'learning_rate': 0.20888466732727376, 'max_depth': 5, 'min_samples_split': 14, 'n_estimators': 100}",0.6972641986116851,0.7049555336302933,0.6955738342461866,0.6992645221627217,0.004082894525950978,3,0.7671130984597734,0.765661935781679,0.7673097476533797,0.7666949272982774,0.0007348339183605422
28,0,100,2.794637600580851,0.046033994685190635,0.009796778361002604,0.0008890256875070462,0.6531117943821437,2,16,100,"{'learning_rate': 0.6531117943821437, 'max_depth': 2, 'min_samples_split': 16, 'n_estimators': 100}",0.685957833967042,0.6873226069405808,0.6834404483089936,0.685573629738872,0.0016080005341850977,58,0.7061139144360786,0.7036154258679999,0.704752242281699,0.7048271941952592,0.0010213796627486526
29,0,100,6.682070016860962,0.09790731082886496,0.0203402837117513,0.002974414451462492,0.46631610974857773,5,28,100,"{'learning_rate': 0.46631610974857773, 'max_depth': 5, 'min_samples_split': 28, 'n_estimators': 100}",0.6815865992548913,0.688992775969959,0.6805406292805929,0.683706668168481,0.0037621549731873907,67,0.7979148211701044,0.7974081364728662,0.8004120563159902,0.7985783379863203,0.0013130307257205795
30,0,100,4.087451299031575,0.006762152321159875,0.016865650812784832,0.0027313878709315977,0.1589779939496833,3,23,100,"{'learning_rate': 0.1589779939496833, 'max_depth': 3, 'min_samples_split': 23, 'n_estimators': 100}",0.6897684208399514,0.6943193560353675,0.6882515718781447,0.6907797829178212,0.0025783251778465376,29,0.7083080148183021,0.7060323794858225,0.7083700517105236,0.7075701486715493,0.0010876619252406883
31,0,100,4.12856928507487,0.021091548201774973,0.015148242314656576,0.0019759298382543053,0.6563330261693787,3,7,100,"{'learning_rate': 0.6563330261693787, 'max_depth': 3, 'min_samples_split': 7, 'n_estimators': 100}",0.6835241778485148,0.6915348796913638,0.6844454724117994,0.6865015099838927,0.0035789480649254636,51,0.7373878113651049,0.7330826507376589,0.7386239202988292,0.7363647941338644,0.0023750565297061114
32,0,100,2.760394255320231,0.041585104525467695,0.01112214724222819,0.0015437431019463739,0.19659039585643673,2,7,100,"{'learning_rate': 0.19659039585643673, 'max_depth': 2, 'min_samples_split': 7, 'n_estimators': 100}",0.681194107754149,0.6857137596333405,0.6783821599117678,0.6817633424330857,0.0030200562587606897,73,0.6916274124409041,0.6893501254866992,0.6921087954143066,0.6910287777806365,0.00120314519343443
33,0,100,4.169069051742554,0.07246210460614456,0.026109615961710613,0.0011976133369336229,0.013581499895753713,3,20,100,"{'learning_rate': 0.013581499895753713, 'max_depth': 3, 'min_samples_split': 20, 'n_estimators': 100}",0.5952602121658523,0.5892257694055647,0.5861471181890834,0.5902110332535001,0.003785074115953529,101,0.5934133326163575,0.592856663883555,0.5956703022834084,0.5939800995944403,0.0012165686353747414
34,0,100,2.7956483364105225,0.021769851338803943,0.0097047487894694,0.0009327337925999009,0.673662894239481,2,5,100,"{'learning_rate': 0.673662894239481, 'max_depth': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6852923690401169,0.6864935623678193,0.6820438137575315,0.6846099150551558,0.0018796051455702773,62,0.7068680894835289,0.7021011733038345,0.7054379912350082,0.7048024180074571,0.001997304427095464
35,0,100,4.116280555725098,0.04068579971126083,0.014385302861531576,0.0005901558777915162,0.4686565151356851,3,18,100,"{'learning_rate': 0.4686565151356851, 'max_depth': 3, 'min_samples_split': 18, 'n_estimators': 100}",0.688338524282425,0.6945370412359446,0.691012632502676,0.6912960660070153,0.0025384580646925464,27,0.7313428642098354,0.7281494436693876,0.7285291892401868,0.7293404990398032,0.001424348126981542
36,0,100,4.087314923604329,0.06081760461972329,0.012580394744873047,0.0020023385611738476,0.6048494712898485,3,2,100,"{'learning_rate': 0.6048494712898485, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.6857608561713255,0.6887028204792704,0.6840890659324641,0.6861842475276867,0.001907201778352266,54,0.73698018260078,0.7328830384675268,0.7352955717529099,0.7350529309404056,0.0016814286455437114
37,0,100,6.685404539108276,0.009987192724813444,0.020128488540649414,0.0010575706571545847,0.4417165041396329,5,28,100,"{'learning_rate': 0.4417165041396329, 'max_depth': 5, 'min_samples_split': 28, 'n_estimators': 100}",0.6873930670882693,0.6884238670203837,0.6824056827461236,0.6860742056182589,0.002627950046778747,55,0.7944980083354727,0.7940087678683231,0.7989774045487161,0.7958280602508373,0.0022358616815612155
38,0,100,6.700046380360921,0.022719358367003638,0.026332934697469074,0.0037574925465369783,0.35945086952468186,5,4,100,"{'learning_rate': 0.35945086952468186, 'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 100}",0.6880589148408536,0.6932592901285811,0.6829727918662397,0.6880969989452247,0.004199531674249919,39,0.7978109990449471,0.7956646586410818,0.7975749311264275,0.7970168629374855,0.0009609975233918639
39,0,100,5.427768150965373,0.05036913087987638,0.02396392822265625,0.0013423285443811437,0.6886642961939423,4,5,100,"{'learning_rate': 0.6886642961939423, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6701970474417364,0.6758643214860399,0.6656526198717754,0.6705713295998507,0.004177301985341355,91,0.7804346300623665,0.775119498353252,0.7806749286091581,0.7787430190082588,0.002564093381144496
40,0,100,6.673381646474202,0.11238031673595177,0.024269978205362957,0.002385731270351096,0.918236284007481,5,20,100,"{'learning_rate': 0.918236284007481, 'max_depth': 5, 'min_samples_split': 20, 'n_estimators': 100}",0.6205054882246848,0.6221563225577886,0.6121710652972354,0.6182776253599029,0.004370268515630216,100,0.8306009328386168,0.8254481344807955,0.8282400054245574,0.8280963575813232,0.0021060719766492564
41,0,100,2.785433053970337,0.04572723319288393,0.009355624516805014,0.0006146962203954487,0.5651932147162093,2,19,100,"{'learning_rate': 0.5651932147162093, 'max_depth': 2, 'min_samples_split': 19, 'n_estimators': 100}",0.6874422252933402,0.68691120872618,0.6802790568990875,0.6848774969728693,0.003258806835102972,60,0.7042848677005173,0.7006622176028134,0.7033658599493562,0.7027709817508957,0.0015375973651233193
42,0,100,5.3763119379679365,0.09391872839059885,0.01649634043375651,0.002090683646000847,0.5089738709774078,4,11,100,"{'learning_rate': 0.5089738709774078, 'max_depth': 4, 'min_samples_split': 11, 'n_estimators': 100}",0.684708909377662,0.6908806742252913,0.6841379245203427,0.6865758360410986,0.003052892592376843,49,0.7673188365283232,0.7656859873634536,0.7704329327268848,0.7678125855395539,0.001969130710985394
43,0,100,2.7827049096425376,0.007310672246331837,0.013221422831217447,0.0012523496735434207,0.9211583986610974,2,12,100,"{'learning_rate': 0.9211583986610974, 'max_depth': 2, 'min_samples_split': 12, 'n_estimators': 100}",0.6808163262159133,0.6854931239960731,0.6774557049469246,0.6812550517196371,0.0032958950522952884,76,0.7077235402073913,0.704893858518318,0.7080046361028859,0.7068740116095317,0.0014048744722331208
44,0,100,2.8144195079803467,0.019428587096823036,0.010270118713378906,0.0010180311588845893,0.27772578409541965,2,13,100,"{'learning_rate': 0.27772578409541965, 'max_depth': 2, 'min_samples_split': 13, 'n_estimators': 100}",0.6829315886709189,0.6855843363829095,0.6798154642824654,0.6827771297787647,0.002357663319170722,69,0.6969283583601978,0.6923070605663887,0.695068765201376,0.6947680613759876,0.0018985811224383287
45,0,100,2.776496251424154,0.030386443670227716,0.010987997055053711,0.0021756824176713714,0.8423436562469343,2,2,100,"{'learning_rate': 0.8423436562469343, 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6792295392348884,0.6876750225174555,0.6780368503789111,0.681647137377085,0.004290079729322642,74,0.7073131965573723,0.703805621094616,0.7053835304987136,0.7055007827169008,0.0014343598964311531
46,0,100,5.384264787038167,0.04474420216898511,0.022800922393798828,0.0025774445423842217,0.8413877053361625,4,21,100,"{'learning_rate': 0.8413877053361625, 'max_depth': 4, 'min_samples_split': 21, 'n_estimators': 100}",0.6602443356597834,0.6601280317383502,0.6541687432673268,0.6581803702218201,0.002837045971551906,93,0.7824664035428603,0.7764770038110361,0.7786174787337218,0.7791869620292061,0.002478098828372368
47,0,100,6.7181440989176435,0.11973846799202371,0.021942138671875,0.0025842518815654375,0.3978267745511015,5,26,100,"{'learning_rate': 0.3978267745511015, 'max_depth': 5, 'min_samples_split': 26, 'n_estimators': 100}",0.6886360104617546,0.6938986617785297,0.6822257263900784,0.6882534662101208,0.004773126873380662,37,0.7941305868665136,0.7915925739382104,0.7928179027230952,0.7928470211759397,0.0010363439967117256
48,0,100,4.111273447672526,0.015551046696821917,0.01424098014831543,0.0008239732296366972,0.16494881083728175,3,26,100,"{'learning_rate': 0.16494881083728175, 'max_depth': 3, 'min_samples_split': 26, 'n_estimators': 100}",0.6883833262206809,0.6950277243555963,0.6902200644967516,0.6912103716910095,0.0028014922092897145,28,0.7086395741876769,0.7073541622052778,0.7084788830677589,0.7081575398202379,0.0005718491078185385
49,0,100,5.581224838892619,0.026280402469093207,0.017218510309855144,0.0006485955412777814,0.6778197586308621,5,4,100,"{'learning_rate': 0.6778197586308621, 'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 100}",0.6504312538340917,0.6526484018796002,0.6355516935800833,0.6462104497645917,0.007591036333049768,95,0.8287290283967648,0.8272942223784799,0.8317559235616857,0.8292597247789768,0.0018597353484881742
50,1,200,8.187827984491983,0.04480988617245665,0.034598588943481445,0.0009229896700631798,0.07104534783730496,3,22,200,"{'learning_rate': 0.07104534783730496, 'max_depth': 3, 'min_samples_split': 22, 'n_estimators': 200}",0.6888673475003593,0.693063147167934,0.6884505558083517,0.6901270168255483,0.0020831186346821707,32,0.7066085265142038,0.703708785948354,0.7064132891781488,0.7055768672135688,0.0013233354612323766
51,1,200,5.580834786097209,0.03787837733273685,0.017435550689697266,0.0025312473832413925,0.673662894239481,2,5,200,"{'learning_rate': 0.673662894239481, 'max_depth': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6863744860166316,0.6893489975534344,0.6854904055066089,0.6870712963588916,0.0016505234797414181,46,0.7207636944931795,0.7169780416282856,0.7207477649349996,0.7194965003521548,0.0017808311160019106
52,1,200,5.509995698928833,0.0622466516914649,0.01880494753519694,0.0025072985471526338,0.5651932147162093,2,19,200,"{'learning_rate': 0.5651932147162093, 'max_depth': 2, 'min_samples_split': 19, 'n_estimators': 200}",0.687978551405075,0.6902544132072983,0.6846591768069272,0.6876307138064335,0.0022974494322009755,43,0.7183502722374683,0.7144699815521098,0.7167929357765551,0.7165377298553778,0.001594367481139542
53,1,200,8.196890751520792,0.13359431664989124,0.027801036834716797,0.0031008434487427264,0.6976342196153056,3,27,200,"{'learning_rate': 0.6976342196153056, 'max_depth': 3, 'min_samples_split': 27, 'n_estimators': 200}",0.6738491215692821,0.6843935738120963,0.6793367067206391,0.6791931340340058,0.004305951548922928,80,0.7640603129638149,0.7589213035816545,0.7631485808802188,0.7620433991418961,0.0022388128347444265
54,1,200,5.586919705073039,0.043508327847217476,0.02095492680867513,0.0005997047479870079,0.6531117943821437,2,16,200,"{'learning_rate': 0.6531117943821437, 'max_depth': 2, 'min_samples_split': 16, 'n_estimators': 200}",0.6854415294764994,0.6892130975626697,0.6865235696390346,0.6870593988927345,0.0015856683551939135,47,0.7198493872121934,0.7178107301204966,0.7191480512275749,0.7189360561867549,0.0008456701907877999
55,1,200,11.035971085230509,0.0380027175319,0.03450965881347656,0.002979736312293915,0.45615577071322644,4,2,200,"{'learning_rate': 0.45615577071322644, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.677164742734935,0.6831348926139558,0.6761983741627291,0.6788326698372066,0.003067605762362692,81,0.8050187725633143,0.8013810196292359,0.8036906230033691,0.8033634717319732,0.0015030153177598368
56,1,200,5.8091035683949785,0.05001568094948423,0.0245819091796875,0.004147819108705581,0.5702010684501755,2,13,200,"{'learning_rate': 0.5702010684501755, 'max_depth': 2, 'min_samples_split': 13, 'n_estimators': 200}",0.6873892693146528,0.6913832671776855,0.6878367228646027,0.6888697531189804,0.0017866856396359539,36,0.7180234042102918,0.7150386848733801,0.7175887538657415,0.7168836143164711,0.0013165747777199685
57,1,200,13.82358201344808,0.0811156587979875,0.037205139795939125,0.003925168367018285,0.4417165041396329,5,28,200,"{'learning_rate': 0.4417165041396329, 'max_depth': 5, 'min_samples_split': 28, 'n_estimators': 200}",0.6761948464460359,0.6791028053722103,0.6719601588479001,0.6757526035553821,0.002932693179037639,88,0.8393385826933901,0.8391229682250922,0.8434213099383607,0.8406276202856144,0.0019773970780854674
58,1,200,8.579519192377726,0.03754433338950418,0.025233983993530273,0.0029430996131864775,0.6048494712898485,3,2,200,"{'learning_rate': 0.6048494712898485, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.68237652642934,0.6857047632354583,0.6802049795409556,0.6827620897352512,0.002261769140699121,70,0.7624133692489365,0.7591373546332124,0.7619952796717877,0.7611820011846455,0.0014558237905840353
59,1,200,8.46218744913737,0.019862313745552702,0.03384566307067871,0.0013467909525783197,0.6563330261693787,3,7,200,"{'learning_rate': 0.6563330261693787, 'max_depth': 3, 'min_samples_split': 7, 'n_estimators': 200}",0.6780354031265703,0.6871083943249523,0.6769647724169809,0.6807028566228345,0.004550439353807371,78,0.7637440202329946,0.7597902603499909,0.7651671268812403,0.7629004691547419,0.0022746951795692824
60,1,200,11.593544324239096,0.057447281089457174,0.033815463383992515,0.003952567299532676,0.5089738709774078,4,11,200,"{'learning_rate': 0.5089738709774078, 'max_depth': 4, 'min_samples_split': 11, 'n_estimators': 200}",0.6774950004373532,0.6833189986595204,0.6753550337642091,0.6787230109536943,0.0033652331850478195,82,0.8070620864667208,0.8026194613608302,0.8058268335387293,0.8051694604554268,0.0018723130055024653
61,1,200,9.492796579996744,0.08774030735534337,0.029020388921101887,0.0024912093015174346,0.5488180157922855,3,2,200,"{'learning_rate': 0.5488180157922855, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.6814184131593934,0.6875970205382151,0.6823086977551929,0.6837747104842672,0.0027271098592665647,66,0.758069683931469,0.7577065124244196,0.7597179984332029,0.7584980649296972,0.0008752720341375617
62,1,200,14.444188992182413,0.07206886048285523,0.04356519381205241,0.0022342040591639407,0.35945086952468186,5,4,200,"{'learning_rate': 0.35945086952468186, 'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 200}",0.6798549995478271,0.6820117513201649,0.6708846603226537,0.6775838037302152,0.004818145310398802,86,0.8455611298846558,0.8424809710537703,0.846396695524445,0.8448129321542903,0.0016838595379569984
63,1,200,13.716039419174194,0.056639120181844596,0.04043769836425781,0.0005257300325825735,0.3978267745511015,5,26,200,"{'learning_rate': 0.3978267745511015, 'max_depth': 5, 'min_samples_split': 26, 'n_estimators': 200}",0.6776772560064186,0.6866269239287146,0.6712224405361256,0.6785088734904196,0.006316286771931221,83,0.8358808787728775,0.8341216961745327,0.8361957829497682,0.8353994526323928,0.0009126106633748353
64,1,200,8.243804772694906,0.08471123186008625,0.027479887008666992,0.001655598126591627,0.5680488806483214,3,27,200,"{'learning_rate': 0.5680488806483214, 'max_depth': 3, 'min_samples_split': 27, 'n_estimators': 200}",0.686723268775852,0.6903926356268054,0.6825376479931565,0.6865511841319379,0.0032090930727852597,50,0.7589925315927177,0.7554320560248272,0.7585336695748905,0.7576527523974784,0.0015814039906532499
65,1,200,11.138130346934,0.1264330798586582,0.030896663665771484,0.0026098109736889313,0.4375928353905799,4,26,200,"{'learning_rate': 0.4375928353905799, 'max_depth': 4, 'min_samples_split': 26, 'n_estimators': 200}",0.6839174707916413,0.6911121372313145,0.6843326145791306,0.6864540742006954,0.003298105465161004,52,0.7942979518965517,0.7934780285142925,0.795509645544296,0.7944285419850466,0.0008345287163263494
66,1,200,8.413808266321817,0.031818616715594224,0.028035720189412434,0.005027822212764517,0.1589779939496833,3,23,200,"{'learning_rate': 0.1589779939496833, 'max_depth': 3, 'min_samples_split': 23, 'n_estimators': 200}",0.6937108631831744,0.6991993415305062,0.6932480201995914,0.6953860749710907,0.002702999235014146,17,0.7236508879140464,0.7216283557440266,0.7227991508325873,0.7226927981635534,0.0008291128842922874
